BN	TN	seqType	Horizon	PrepTime	startTime	startTimeReal	startTRReal	startTRtime	press0	press1	press2	press3	press4	cueP	complete	iti	MT	RT	isError	response0	response1	response2	response3	response4	pressTime0	pressTime1	pressTime2	pressTime3	pressTime4	timeThreshold	timeThresholdSuper	points	Gain1	Gain2	Gain3	Gain4	Gain5	
BN	TN	seqType	Horizon	PrepTime	startTime	startTimeReal	startTRReal	startTRtime	press0	press1	press2	press3	press4	cueP	complete	iti	MT	RT	isError	response0	response1	response2	response3	response4	pressTime0	pressTime1	pressTime2	pressTime3	pressTime4	timeThreshold	timeThresholdSuper	points	Gain1	Gain2	Gain3	Gain4	Gain5	
2	22	1	5	1000	128020.000	128021.885	128	975.997	1	3	2	5	4	13254	0	1000	908.000	334.000	0	1	3	2	5	4	1338.000	1524.000	1792.000	2012.000	2174.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	23	1	5	1000	133020.000	133021.879	133	974.001	3	2	4	5	1	32451	0	1000	826.000	318.000	0	3	2	4	5	1	1322.000	1534.000	1746.000	1916.000	2058.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	24	0	5	1000	138020.000	138021.877	138	971.978	1	4	5	2	3	14523	0	1000	0.000	0.000	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	6000.000	5000.000	0	1.000	1.000	1.000	1.000	1.000	-842150451	
2	25	0	5	1000	143020.000	143021.866	143	969.965	3	5	1	2	4	35124	0	1000	900.000	658.000	0	3	5	1	2	4	2746.000	3026.000	3240.000	3438.000	3586.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	26	0	5	1000	148020.000	148021.869	148	967.979	3	2	4	5	1	32451	0	1000	908.000	402.000	0	3	2	4	5	1	1406.000	1602.000	1830.000	2070.000	2224.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	27	1	5	1000	153020.000	153021.903	153	968.025	3	5	1	2	4	35124	0	1000	1040.000	396.000	0	3	5	1	2	4	1400.000	1826.000	2066.000	2238.000	2370.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	28	1	5	1000	158020.000	158021.873	158	966.005	1	4	5	2	3	14523	0	1000	932.000	340.000	0	1	4	5	2	3	2194.000	2400.000	2674.000	2902.000	3036.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	29	0	5	1000	163020.000	163021.889	163	963.997	3	2	4	5	1	32451	0	1000	0.000	458.000	0	3	2	0	0	0	3484.000	3786.000	0.000	0.000	0.000	6000.000	5000.000	0	1.000	1.000	1.000	1.000	1.000	-842150451	
2	30	0	5	1000	168020.000	168021.910	168	962.033	3	2	4	5	1	32451	0	1000	1038.000	314.000	0	3	2	4	5	1	1318.000	1624.000	1828.000	2074.000	2218.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	31	0	5	1000	173020.000	173021.878	173	959.969	3	5	1	2	4	35124	0	1000	1008.000	424.000	0	3	5	1	2	4	1428.000	1714.000	1964.000	2178.000	2350.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	32	1	5	1000	178020.000	178021.895	178	958.016	1	3	2	5	4	13254	0	1000	942.000	352.000	0	1	3	2	5	4	1356.000	1552.000	1832.000	2016.000	2214.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	33	0	5	1000	183020.000	183021.888	183	956.012	1	3	2	5	4	13254	0	1000	1188.000	382.000	0	1	3	2	5	4	1386.000	1792.000	2046.000	2254.000	2502.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	34	1	5	1000	188020.000	188021.892	188	954.014	3	5	1	2	4	35124	0	16000	1126.000	362.000	0	3	5	1	2	4	1366.000	1640.000	2058.000	2252.000	2422.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	35	1	5	1000	208020.000	208021.879	208	949.998	3	5	1	2	4	35124	0	1000	1074.000	428.000	0	3	5	1	2	4	1432.000	1732.000	2014.000	2218.000	2432.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	36	1	5	1000	213020.000	213021.877	213	945.999	3	2	4	5	1	32451	0	1000	1056.000	366.000	0	3	2	4	5	1	1370.000	1606.000	1872.000	2116.000	2340.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	37	1	5	1000	218020.000	218021.888	218	944.013	1	3	2	5	4	13254	0	1000	732.000	364.000	0	1	3	2	5	4	1368.000	1542.000	1720.000	1894.000	2002.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	38	1	5	1000	223020.000	223021.869	223	942.001	1	3	2	5	4	13254	0	1000	1126.000	384.000	0	1	3	2	5	4	2424.000	2668.000	2900.000	3238.000	3476.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	39	0	5	1000	228020.000	228021.894	228	942.023	3	5	1	2	4	35124	0	1000	0.000	376.000	0	3	5	0	0	0	3632.000	3958.000	0.000	0.000	0.000	6000.000	5000.000	0	1.000	1.000	1.000	1.000	1.000	-842150451	
2	40	0	5	1000	233020.000	233021.880	233	940.022	1	4	5	2	3	14523	0	1000	1148.000	374.000	0	1	4	5	2	3	1378.000	1690.000	1986.000	2308.000	2460.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	41	0	5	1000	238020.000	238021.868	238	937.986	1	4	5	2	3	14523	0	1000	1040.000	362.000	0	1	4	5	2	3	1366.000	1644.000	1904.000	2172.000	2324.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	42	1	5	1000	243020.000	243021.850	243	935.995	1	4	5	2	3	14523	0	1000	896.000	370.000	0	1	4	5	2	3	1374.000	1632.000	1838.000	2050.000	2196.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	43	1	5	1000	248020.000	248021.849	248	933.998	1	4	5	2	3	14523	0	1000	1216.000	306.000	0	1	4	5	2	3	1310.000	1888.000	2088.000	2292.000	2462.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	44	0	5	1000	253020.000	253021.851	253	931.986	1	3	2	5	4	13254	0	1000	1064.000	396.000	0	1	3	2	5	4	1400.000	1604.000	1882.000	2140.000	2408.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	45	0	5	1000	258020.000	258021.849	258	929.996	1	3	2	5	4	13254	0	1000	926.000	332.000	0	1	3	2	5	4	1336.000	1528.000	1806.000	2008.000	2190.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	46	1	5	1000	263020.000	263021.916	263	930.039	1	3	2	5	4	13254	0	1000	684.000	268.000	0	1	3	2	5	4	1272.000	1442.000	1612.000	1770.000	1882.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	47	1	5	1000	268020.000	268021.879	268	928.009	1	4	5	2	3	14523	0	1000	1354.000	230.000	0	1	4	5	2	3	1234.000	1506.000	1742.000	1958.000	2468.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	48	0	5	1000	273020.000	273021.865	273	925.996	1	4	5	2	3	14523	0	1000	1010.000	308.000	0	1	4	5	2	3	1312.000	1550.000	1800.000	2060.000	2240.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	49	0	5	1000	278020.000	278021.875	278	923.979	3	2	4	5	1	32451	0	1000	956.000	342.000	0	3	2	4	5	1	1346.000	1546.000	1802.000	2012.000	2202.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	50	0	5	1000	283020.000	283021.877	283	922.027	1	3	2	5	4	13254	0	1000	0.000	0.000	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	6000.000	5000.000	0	1.000	1.000	1.000	1.000	1.000	-842150451	
2	51	0	5	1000	288020.000	288021.865	288	919.990	3	2	4	5	1	32451	0	16000	0.000	0.000	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	6000.000	5000.000	0	1.000	1.000	1.000	1.000	1.000	-842150451	
2	52	0	5	1000	308020.000	308021.876	308	914.013	3	2	4	5	1	32451	0	1000	970.000	458.000	0	3	2	4	5	1	1462.000	1742.000	1984.000	2190.000	2350.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	53	0	5	1000	313020.000	313021.859	313	911.994	1	4	5	2	3	14523	0	1000	886.000	380.000	0	1	4	5	2	3	1384.000	1654.000	1862.000	2058.000	2194.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	54	1	5	1000	318020.000	318021.865	318	909.983	3	5	1	2	4	35124	0	1000	774.000	348.000	0	3	5	1	2	4	1352.000	1568.000	1788.000	1920.000	2034.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	55	0	5	1000	323020.000	323021.868	323	908.003	1	3	2	5	4	13254	0	1000	1000.000	390.000	0	1	3	2	5	4	1394.000	1656.000	1924.000	2130.000	2330.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	56	1	5	1000	328020.000	328021.878	328	906.014	1	4	5	2	3	14523	0	1000	862.000	352.000	0	1	4	5	2	3	1356.000	1578.000	1786.000	1994.000	2154.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	57	1	5	1000	333020.000	333021.847	333	905.980	3	2	4	5	1	32451	0	1000	1268.000	424.000	0	3	2	4	5	1	1428.000	1700.000	2248.000	2454.000	2594.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	58	0	5	1000	338020.000	338021.855	338	903.989	1	3	2	5	4	13254	0	1000	954.000	658.000	0	1	3	2	5	4	2016.000	2212.000	2462.000	2678.000	2912.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	59	0	5	1000	343020.000	343021.868	343	902.007	1	4	5	2	3	14523	0	1000	884.000	428.000	0	1	4	5	2	3	1432.000	1660.000	1884.000	2102.000	2248.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	60	1	5	1000	348020.000	348021.880	348	900.016	3	2	4	5	1	32451	0	1000	742.000	548.000	0	3	2	4	5	1	1552.000	1770.000	1942.000	2088.000	2192.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	61	1	5	1000	353020.000	353021.848	353	897.970	3	2	4	5	1	32451	0	1000	632.000	460.000	0	3	2	4	5	1	1464.000	1624.000	1768.000	1896.000	2000.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	62	0	5	1000	358020.000	358021.872	358	895.994	3	2	4	5	1	32451	0	1000	832.000	384.000	0	3	2	4	5	1	1388.000	1602.000	1808.000	1986.000	2126.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	63	1	5	1000	363020.000	363021.894	363	894.022	3	2	4	5	1	32451	0	1000	1160.000	314.000	0	3	2	4	5	1	1318.000	1922.000	2092.000	2256.000	2354.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	64	1	5	1000	368020.000	368021.852	368	893.947	1	4	5	2	3	14523	0	1000	818.000	342.000	0	1	4	5	2	3	1346.000	1568.000	1776.000	1944.000	2084.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	65	0	5	1000	373020.000	373021.867	373	891.985	3	5	1	2	4	35124	0	1000	1052.000	324.000	0	3	5	1	2	4	1328.000	1544.000	1870.000	2104.000	2294.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	66	1	5	1000	378020.000	378021.869	378	890.002	3	2	4	5	1	32451	0	1000	884.000	326.000	0	3	2	4	5	1	1330.000	1544.000	1820.000	1980.000	2112.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	67	1	5	1000	383020.000	383021.878	383	888.002	3	5	1	2	4	35124	0	1000	722.000	310.000	0	3	5	1	2	4	1314.000	1502.000	1704.000	1836.000	1946.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	68	0	5	1000	388020.000	388021.866	388	885.998	3	2	4	5	1	32451	0	16000	766.000	276.000	0	3	2	4	5	1	1280.000	1460.000	1660.000	1824.000	1930.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	1	0	5	1000	8020.000	8021.997	9	15.985	1	3	2	5	4	13254	0	1000	1144.000	464.000	0	1	3	2	5	4	1468.000	1788.000	2086.000	2330.000	2540.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	2	0	5	1000	13020.000	13020.073	14	12.058	3	2	4	5	1	32451	0	1000	1082.000	352.000	0	3	2	4	5	1	1356.000	1616.000	1906.000	2166.000	2354.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	3	0	5	1000	18020.000	18022.000	19	13.983	3	5	1	2	4	35124	0	1000	1086.000	330.000	0	3	5	1	2	4	1334.000	1636.000	1910.000	2132.000	2328.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	4	1	5	1000	23020.000	23022.000	24	12.002	1	3	2	5	4	13254	0	1000	834.000	328.000	0	1	3	2	5	4	1332.000	1542.000	1752.000	1930.000	2098.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	5	0	5	1000	28020.000	28022.000	29	10.003	1	3	2	5	4	13254	0	1000	902.000	1048.000	0	1	3	2	5	4	2052.000	2346.000	2574.000	2752.000	2856.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	6	1	5	1000	33020.000	33020.009	34	5.996	1	3	2	5	4	13254	0	1000	864.000	306.000	0	1	3	2	5	4	1310.000	1502.000	1722.000	1918.000	2102.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	7	0	5	1000	38020.000	38020.092	39	4.090	3	5	1	2	4	35124	0	1000	966.000	364.000	0	3	5	1	2	4	1368.000	1594.000	1902.000	2082.000	2242.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	8	1	5	1000	43020.000	43022.001	44	4.002	1	4	5	2	3	14523	0	1000	822.000	340.000	0	1	4	5	2	3	1344.000	1554.000	1790.000	1962.000	2078.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	9	0	5	1000	48020.000	48022.015	49	2.018	3	5	1	2	4	35124	0	1000	828.000	396.000	0	3	5	1	2	4	1400.000	1642.000	1864.000	2004.000	2142.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	10	0	5	1000	53020.000	53021.988	54	0.000	1	4	5	2	3	14523	0	1000	876.000	338.000	0	1	4	5	2	3	1342.000	1610.000	1822.000	2006.000	2128.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	11	0	5	1000	58020.000	58022.080	59	0.000	3	5	1	2	4	35124	0	1000	924.000	334.000	0	3	5	1	2	4	1338.000	1558.000	1820.000	2006.000	2194.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	12	1	5	1000	63020.000	63020.009	63	996.000	3	5	1	2	4	35124	0	1000	798.000	324.000	0	3	5	1	2	4	1328.000	1540.000	1756.000	1908.000	2034.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	13	1	5	1000	68020.000	68022.001	68	996.016	1	4	5	2	3	14523	0	1000	818.000	294.000	0	1	4	5	2	3	1298.000	1490.000	1720.000	1906.000	2026.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	14	1	5	1000	73020.000	73021.988	73	993.978	3	2	4	5	1	32451	0	1000	724.000	348.000	0	3	2	4	5	1	1352.000	1540.000	1726.000	1872.000	1978.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	15	1	5	1000	78020.000	78020.024	78	990.024	1	4	5	2	3	14523	0	1000	736.000	334.000	0	1	4	5	2	3	1338.000	1520.000	1736.000	1872.000	2016.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	16	1	5	1000	83020.000	83020.013	83	989.920	1	4	5	2	3	14523	0	1000	786.000	304.000	0	1	4	5	2	3	1308.000	1530.000	1754.000	1896.000	2008.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	17	0	5	1000	88020.000	88020.012	88	988.011	1	3	2	5	4	13254	0	16000	1070.000	324.000	0	1	3	2	5	4	1328.000	1562.000	1758.000	2160.000	2342.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	18	0	5	1000	108020.000	108020.119	108	980.118	1	3	2	5	4	13254	0	1000	862.000	374.000	0	1	3	2	5	4	1378.000	1598.000	1844.000	2030.000	2160.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	19	0	5	1000	113020.000	113020.012	113	977.983	3	5	1	2	4	35124	0	1000	876.000	364.000	0	3	5	1	2	4	1368.000	1594.000	1840.000	2014.000	2154.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	20	0	5	1000	118020.000	118021.987	118	977.975	3	5	1	2	4	35124	0	1000	842.000	306.000	0	3	5	1	2	4	1310.000	1510.000	1766.000	1936.000	2072.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	21	0	5	1000	123020.000	123020.052	123	976.043	1	3	2	5	4	13254	0	1000	1196.000	316.000	0	1	3	2	5	4	1320.000	1504.000	2098.000	2306.000	2462.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	22	0	5	1000	128020.000	128020.018	128	974.015	1	4	5	2	3	14523	0	1000	828.000	392.000	0	1	4	5	2	3	1396.000	1632.000	1836.000	2044.000	2158.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	23	0	5	1000	133020.000	133021.989	133	973.999	1	3	2	5	4	13254	0	1000	802.000	918.000	0	1	3	2	5	4	1922.000	2112.000	2308.000	2514.000	2650.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	24	0	5	1000	138020.000	138021.999	138	971.971	1	3	2	5	4	13254	0	1000	674.000	1046.000	0	1	3	2	5	4	2050.000	2216.000	2382.000	2528.000	2632.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	25	1	5	1000	143020.000	143020.014	143	967.990	1	4	5	2	3	14523	0	1000	810.000	348.000	0	1	4	5	2	3	1352.000	1580.000	1786.000	1932.000	2036.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	26	1	5	1000	148020.000	148020.012	148	965.967	1	3	2	5	4	13254	0	1000	784.000	356.000	0	1	3	2	5	4	1360.000	1536.000	1744.000	1904.000	2032.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	27	0	5	1000	153020.000	153022.011	153	966.012	3	2	4	5	1	32451	0	1000	1170.000	400.000	0	3	2	4	5	1	1404.000	1612.000	2052.000	2324.000	2440.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	28	1	5	1000	158020.000	158020.021	158	964.021	1	4	5	2	3	14523	0	1000	770.000	364.000	0	1	4	5	2	3	1368.000	1572.000	1772.000	1894.000	2026.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	29	1	5	1000	163020.000	163020.011	163	961.980	3	5	1	2	4	35124	0	1000	706.000	384.000	0	3	5	1	2	4	1388.000	1566.000	1798.000	1906.000	2006.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	30	0	5	1000	168020.000	168020.070	168	960.062	3	2	4	5	1	32451	0	1000	874.000	350.000	0	3	2	4	5	1	1354.000	1592.000	1798.000	1984.000	2112.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	31	0	5	1000	173020.000	173020.015	173	958.015	3	2	4	5	1	32451	0	1000	826.000	346.000	0	3	2	4	5	1	1350.000	1556.000	1770.000	1948.000	2086.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	32	1	5	1000	178020.000	178020.021	178	956.021	1	3	2	5	4	13254	0	1000	750.000	300.000	0	1	3	2	5	4	1304.000	1504.000	1688.000	1842.000	1946.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	33	0	5	1000	183020.000	183020.011	183	953.999	1	4	5	2	3	14523	0	1000	768.000	318.000	0	1	4	5	2	3	1322.000	1526.000	1730.000	1868.000	1958.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	34	1	5	1000	188020.000	188020.008	188	952.009	3	5	1	2	4	35124	0	16000	710.000	364.000	0	3	5	1	2	4	1368.000	1554.000	1760.000	1858.000	1976.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	35	1	5	1000	208020.000	208020.054	208	946.052	3	5	1	2	4	35124	0	1000	748.000	378.000	0	3	5	1	2	4	1382.000	1590.000	1790.000	1902.000	2014.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	36	1	5	1000	213020.000	213020.002	213	943.992	3	5	1	2	4	35124	0	1000	882.000	316.000	0	3	5	1	2	4	1320.000	1544.000	1782.000	1968.000	2102.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	37	1	5	1000	218020.000	218020.024	218	941.988	1	3	2	5	4	13254	0	1000	858.000	314.000	0	1	3	2	5	4	1318.000	1526.000	1746.000	1940.000	2110.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	38	1	5	1000	223020.000	223021.998	223	941.976	1	4	5	2	3	14523	0	1000	920.000	306.000	0	1	4	5	2	3	1310.000	1566.000	1804.000	1990.000	2136.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	39	0	5	1000	228020.000	228020.011	228	939.985	3	2	4	5	1	32451	0	1000	928.000	432.000	0	3	2	4	5	1	1436.000	1686.000	1908.000	2118.000	2234.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	40	0	5	1000	233020.000	233020.002	233	938.013	1	3	2	5	4	13254	0	1000	950.000	368.000	0	1	3	2	5	4	1372.000	1578.000	1856.000	2078.000	2252.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	41	1	5	1000	238020.000	238022.011	238	938.010	3	2	4	5	1	32451	0	1000	770.000	294.000	0	3	2	4	5	1	1298.000	1528.000	1700.000	1836.000	1952.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	42	0	5	1000	243020.000	243022.042	243	936.031	1	3	2	5	4	13254	0	1000	892.000	384.000	0	1	3	2	5	4	1840.000	2028.000	2284.000	2498.000	2676.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	43	1	5	1000	248020.000	248020.000	248	931.960	3	5	1	2	4	35124	0	1000	730.000	362.000	0	3	5	1	2	4	1366.000	1572.000	1800.000	1898.000	2016.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	44	0	5	1000	253020.000	253022.000	253	932.002	1	4	5	2	3	14523	0	1000	956.000	404.000	0	1	4	5	2	3	1408.000	1706.000	1966.000	2140.000	2236.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	45	1	5	1000	258020.000	258020.010	258	927.988	1	3	2	5	4	13254	0	1000	600.000	230.000	0	1	3	2	5	4	1234.000	1382.000	1502.000	1626.000	1718.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	46	1	5	1000	263020.000	263022.002	263	930.004	3	5	1	2	4	35124	0	1000	728.000	302.000	0	3	5	1	2	4	1306.000	1502.000	1724.000	1828.000	1924.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	47	0	5	1000	268020.000	268020.118	268	926.106	3	5	1	2	4	35124	0	1000	954.000	278.000	0	3	5	1	2	4	1282.000	1506.000	1768.000	1930.000	2176.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	48	0	5	1000	273020.000	273020.001	273	924.004	3	2	4	5	1	32451	0	1000	842.000	360.000	0	3	2	4	5	1	1364.000	1570.000	1758.000	1942.000	2102.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	49	0	5	1000	278020.000	278021.994	278	924.005	1	4	5	2	3	14523	0	1000	996.000	338.000	0	1	4	5	2	3	1342.000	1566.000	1820.000	2078.000	2252.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	50	0	5	1000	283020.000	283021.984	283	921.997	3	2	4	5	1	32451	0	1000	1052.000	300.000	0	3	2	4	5	1	1524.000	1776.000	2016.000	2254.000	2512.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	51	1	5	1000	288020.000	288020.000	288	918.012	3	2	4	5	1	32451	0	16000	1040.000	326.000	0	3	2	4	5	1	1330.000	1574.000	1830.000	2046.000	2278.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	52	1	5	1000	308020.000	308021.983	308	914.010	3	2	4	5	1	32451	0	1000	890.000	400.000	0	3	2	4	5	1	1404.000	1664.000	1880.000	2056.000	2198.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	53	1	5	1000	313020.000	313021.984	313	912.007	3	5	1	2	4	35124	0	1000	852.000	318.000	0	3	5	1	2	4	1322.000	1556.000	1804.000	1956.000	2078.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	54	1	5	1000	318020.000	318021.989	318	910.000	3	2	4	5	1	32451	0	1000	764.000	428.000	0	3	2	4	5	1	1432.000	1664.000	1834.000	1984.000	2098.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	55	1	5	1000	323020.000	323021.990	323	907.993	3	2	4	5	1	32451	0	1000	1498.000	286.000	1	3	4	4	5	1	1290.000	1688.000	2348.000	2508.000	2674.000	6000.000	5000.000	0	1.000	1.000	1.000	1.000	1.000	-842150451	
3	56	0	5	1000	328020.000	328021.998	328	906.008	1	4	5	2	3	14523	0	1000	882.000	384.000	0	1	4	5	2	3	1388.000	1618.000	1838.000	2054.000	2182.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	57	1	5	1000	333020.000	333021.969	333	903.979	1	4	5	2	3	14523	0	1000	886.000	356.000	0	1	4	5	2	3	1360.000	1582.000	1792.000	2010.000	2160.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	58	0	5	1000	338020.000	338021.989	338	903.999	1	4	5	2	3	14523	0	1000	1028.000	358.000	0	1	4	5	2	3	1362.000	1622.000	1868.000	2112.000	2260.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	59	0	5	1000	343020.000	343021.988	343	901.998	1	4	5	2	3	14523	0	1000	968.000	292.000	0	1	4	5	2	3	1296.000	1550.000	1760.000	2022.000	2186.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
