BN	TN	seqType	Horizon	PrepTime	startTime	startTimeReal	startTRReal	startTRtime	press0	press1	press2	press3	press4	cueP	complete	iti	MT	RT	isError	response0	response1	response2	response3	response4	pressTime0	pressTime1	pressTime2	pressTime3	pressTime4	timeThreshold	timeThresholdSuper	points	Gain1	Gain2	Gain3	Gain4	Gain5
2	20	1	5	1000	118020	118021.998	118	979.998	3	5	1	2	4	35124	0	1000	684	388	0	3	5	1	2	4	1392	1512	1626	1760	1874	6000	5000	1	1	1	1	1	1
2	21	0	5	1000	123020	123020.031	123	976.039	1	3	2	5	4	13254	0	1000	696	414	0	1	3	2	5	4	1418	1534	1658	1784	1904	6000	5000	1	1	1	1	1	1
2	22	0	5	1000	128020	128020.001	128	973.986	1	3	2	5	4	13254	0	1000	650	424	0	1	3	2	5	4	1428	1528	1664	1786	1878	6000	5000	1	1	1	1	1	1
2	23	1	5	1000	133020	133021.999	133	974.002	1	3	2	5	4	13254	0	1000	680	388	0	1	3	2	5	4	1392	1508	1642	1760	1878	6000	5000	1	1	1	1	1	1
2	24	0	5	1000	138020	138020.001	138	971.981	1	3	2	5	4	13254	0	1000	694	356	0	1	3	2	5	4	1360	1444	1586	1718	1830	6000	5000	1	1	1	1	1	1
2	25	1	5	1000	143020	143022	143	971.989	3	2	4	5	1	32451	0	1000	778	482	0	3	2	4	5	1	1486	1614	1728	1884	2014	6000	5000	1	1	1	1	1	1
2	26	1	5	1000	148020	148020.003	148	967.983	3	2	4	5	1	32451	0	1000	772	504	0	3	2	4	5	1	1508	1662	1780	1964	2082	6000	5000	1	1	1	1	1	1
2	27	0	5	1000	153020	153021.999	153	967.995	3	5	1	2	4	35124	0	1000	728	518	0	3	5	1	2	4	1522	1676	1784	1928	2070	6000	5000	1	1	1	1	1	1
2	28	0	5	1000	158020	158022	158	966.002	3	5	1	2	4	35124	0	1000	680	516	0	3	5	1	2	4	1520	1654	1734	1856	1990	6000	5000	1	1	1	1	1	1
2	29	0	5	1000	163020	163020	163	962.011	1	3	2	5	4	13254	0	1000	688	612	0	1	3	2	5	4	1616	1752	1890	2000	2108	6000	5000	1	1	1	1	1	1
2	30	0	5	1000	168020	168020.001	168	960.002	3	2	4	5	1	32451	0	1000	678	496	0	3	2	4	5	1	1500	1622	1734	1880	1990	6000	5000	1	1	1	1	1	1
2	31	0	5	1000	173020	173021.989	173	961.998	1	3	2	5	4	13254	0	1000	674	438	0	1	3	2	5	4	1442	1584	1718	1830	1946	6000	5000	1	1	1	1	1	1
2	32	1	5	1000	178020	178020.003	178	958.014	1	4	5	2	3	14523	0	1000	666	614	0	1	4	5	2	3	1618	1738	1894	1998	2106	6000	5000	1	1	1	1	1	1
2	33	1	5	1000	183020	183020	183	956.01	1	4	5	2	3	14523	0	1000	680	448	0	1	4	5	2	3	1452	1576	1754	1828	1954	6000	5000	1	1	1	1	1	1
2	34	0	5	1000	188020	188020.012	188	954.013	1	3	2	5	4	13254	0	16000	732	528	0	1	3	2	5	4	1532	1662	1796	1930	2030	6000	5000	1	1	1	1	1	1
2	35	0	5	1000	208020	208020.002	208	947.968	1	3	2	5	4	13254	0	1000	778	518	0	1	3	2	5	4	1522	1682	1814	1962	2078	6000	5000	1	1	1	1	1	1
2	36	1	5	1000	213020	213020.001	213	945.997	3	5	1	2	4	35124	0	1000	692	426	0	3	5	1	2	4	1430	1540	1658	1794	1920	6000	5000	1	1	1	1	1	1
2	37	1	5	1000	218020	218022.019	218	946.001	1	3	2	5	4	13254	0	1000	742	562	0	1	3	2	5	4	1566	1710	1846	1974	2116	6000	5000	1	1	1	1	1	1
2	38	0	5	1000	223020	223021.989	223	943.982	1	4	5	2	3	14523	0	1000	640	452	0	1	4	5	2	3	1456	1570	1690	1812	1918	6000	5000	1	1	1	1	1	1
2	39	0	5	1000	228020	228021.991	228	941.999	3	5	1	2	4	35124	0	1000	630	392	0	3	5	1	2	4	1396	1512	1596	1714	1808	6000	5000	1	1	1	1	1	1
2	40	1	5	1000	233020	233021.989	233	939.969	1	4	5	2	3	14523	0	1000	664	386	0	1	4	5	2	3	1390	1504	1650	1768	1870	6000	5000	1	1	1	1	1	1
2	41	1	5	1000	238020	238020.005	238	938.016	3	2	4	5	1	32451	0	1000	658	448	0	3	2	4	5	1	1452	1564	1662	1820	1924	6000	5000	1	1	1	1	1	1
2	42	1	5	1000	243020	243021.976	243	937.992	1	4	5	2	3	14523	0	1000	638	418	0	1	4	5	2	3	1422	1540	1666	1784	1904	6000	5000	1	1	1	1	1	1
2	43	0	5	1000	248020	248021.971	248	935.98	3	5	1	2	4	35124	0	1000	594	486	0	3	5	1	2	4	1490	1616	1684	1816	1922	6000	5000	1	1	1	1	1	1
2	44	1	5	1000	253020	253021.976	253	934.001	1	3	2	5	4	13254	0	1000	678	576	0	1	3	2	5	4	1580	1724	1846	1956	2056	6000	5000	1	1	1	1	1	1
2	45	0	5	1000	258020	258021.972	258	931.998	3	2	4	5	1	32451	0	1000	674	522	0	3	2	4	5	1	1526	1644	1752	1912	2012	6000	5000	1	1	1	1	1	1
2	46	0	5	1000	263020	263021.972	263	929.997	3	2	4	5	1	32451	0	1000	678	436	0	3	2	4	5	1	1440	1548	1646	1816	1896	6000	5000	1	1	1	1	1	1
2	47	1	5	1000	268020	268021.973	268	927.999	1	4	5	2	3	14523	0	1000	634	472	0	1	4	5	2	3	1476	1588	1724	1832	1940	6000	5000	1	1	1	1	1	1
2	48	1	5	1000	273020	273021.974	273	928.001	3	5	1	2	4	35124	0	1000	626	532	0	3	5	1	2	4	1536	1636	1752	1878	1978	6000	5000	1	1	1	1	1	1
2	49	1	5	1000	278020	278021.972	278	925.997	3	5	1	2	4	35124	0	1000	588	480	0	3	5	1	2	4	1484	1590	1682	1794	1900	6000	5000	1	1	1	1	1	1
2	50	1	5	1000	283020	283021.973	283	923.997	1	4	5	2	3	14523	0	1000	628	394	0	1	4	5	2	3	1398	1510	1628	1754	1862	6000	5000	1	1	1	1	1	1
2	51	0	5	1000	288020	288021.978	288	922.004	1	4	5	2	3	14523	0	16000	600	414	0	1	4	5	2	3	1418	1532	1658	1770	1852	6000	5000	1	1	1	1	1	1
