BN	TN	seqType	Horizon	PrepTime	startTime	startTimeReal	startTRReal	startTRtime	press0	press1	press2	press3	press4	cueP	complete	iti	MT	RT	isError	response0	response1	response2	response3	response4	pressTime0	pressTime1	pressTime2	pressTime3	pressTime4	timeThreshold	timeThresholdSuper	points	Gain1	Gain2	Gain3	Gain4	Gain5
2	25	0	5	1000	143020	143022.001	143	972.041	1	3	2	5	4	13254	0	1000	942	416	0	1	3	2	5	4	1420	1668	1876	2018	2210	6000	5000	1	1	1	1	1	1
2	26	0	5	1000	148020	148021.996	148	969.996	3	2	4	5	1	32451	0	1000	894	420	0	3	2	4	5	1	1424	1626	1860	1994	2170	6000	5000	1	1	1	1	1	1
2	27	0	5	1000	153020	153020.046	153	966.073	3	2	4	5	1	32451	0	1000	906	358	0	3	2	4	5	1	1362	1560	1774	1942	2118	6000	5000	1	1	1	1	1	1
2	28	0	5	1000	158020	158021.985	158	966.026	1	4	5	2	3	14523	0	1000	812	484	0	1	4	5	2	3	1488	1682	1812	2028	2222	6000	5000	1	1	1	1	1	1
2	29	1	5	1000	163020	163021.986	163	966	1	3	2	5	4	13254	0	1000	908	330	0	1	3	2	5	4	1334	1586	1758	1916	2106	6000	5000	1	1	1	1	1	1
2	30	0	5	1000	168020	168020.109	168	962.099	3	5	1	2	4	35124	0	1000	806	336	0	3	5	1	2	4	1340	1510	1702	1846	2024	6000	5000	1	1	1	1	1	1
2	31	0	5	1000	173020	173021.987	173	961.988	3	5	1	2	4	35124	0	1000	802	348	0	3	5	1	2	4	1352	1488	1692	1856	2022	6000	5000	1	1	1	1	1	1
2	32	1	5	1000	178020	178021.976	178	959.99	3	5	1	2	4	35124	0	1000	792	326	0	3	5	1	2	4	1330	1478	1650	1812	1992	6000	5000	1	1	1	1	1	1
2	33	1	5	1000	183020	183021.986	183	958	1	3	2	5	4	13254	0	1000	882	326	0	1	3	2	5	4	1330	1560	1754	1888	2084	6000	5000	1	1	1	1	1	1
2	34	0	5	1000	188020	188021.996	188	955.995	3	2	4	5	1	32451	0	16000	796	344	0	3	2	4	5	1	1348	1522	1704	1846	2000	6000	5000	1	1	1	1	1	1
2	35	0	5	1000	208020	208021.986	208	949.997	3	2	4	5	1	32451	0	1000	910	770	0	3	2	4	5	1	1774	1990	2226	2392	2558	6000	5000	1	1	1	1	1	1
2	36	0	5	1000	213020	213020.005	213	946.021	1	3	2	5	4	13254	0	1000	828	334	0	1	3	2	5	4	1338	1558	1728	1856	2024	6000	5000	1	1	1	1	1	1
2	37	0	5	1000	218020	218021.987	218	945.988	1	4	5	2	3	14523	0	1000	768	428	0	1	4	5	2	3	1432	1610	1748	1906	2092	6000	5000	1	1	1	1	1	1
2	38	1	5	1000	223020	223021.957	223	943.963	3	5	1	2	4	35124	0	1000	728	346	0	3	5	1	2	4	1350	1514	1662	1796	1958	6000	5000	1	1	1	1	1	1
2	39	1	5	1000	228020	228021.977	228	941.996	3	2	4	5	1	32451	0	1000	730	322	0	3	2	4	5	1	1326	1478	1660	1794	1914	6000	5000	1	1	1	1	1	1
2	40	0	5	1000	233020	233021.975	233	941.993	1	4	5	2	3	14523	0	1000	734	332	0	1	4	5	2	3	1336	1516	1636	1816	1968	6000	5000	1	1	1	1	1	1
2	41	1	5	1000	238020	238021.973	238	939.994	3	2	4	5	1	32451	0	1000	718	372	0	3	2	4	5	1	1376	1532	1710	1836	1954	6000	5000	1	1	1	1	1	1
2	42	1	5	1000	243020	243021.98	243	938.004	1	3	2	5	4	13254	0	1000	800	306	0	1	3	2	5	4	1310	1526	1688	1830	1978	6000	5000	1	1	1	1	1	1
